150.99,151.01,140.66,140.88
140.88,143.58,140.85,143.33
143.33,143.33,141.76,141.93
141.93,143.98,141.69,143.87
143.87,149.57,143.64,149.36
149.36,159.82,149.36,159.71
159.71,167.90,159.61,167.83
167.83,168.02,161.01,161.12
161.12,164.56,161.03,164.44
164.44,167.29,164.26,167.16
167.16,180.00,167.06,179.84
179.84,180.02,174.19,174.44
174.44,180.47,174.21,180.35
180.35,193.22,180.24,193.17
193.17,195.25,192.98,195.16
195.16,202.60,195.09,202.43
202.43,202.44,189.71,189.91
189.91,196.19,189.82,195.98
195.98,212.18,195.86,212.09
212.09,212.18,209.61,209.68
209.68,209.77,204.17,204.31
204.31,204.34,195.88,196.07
196.07,200.04,195.84,199.98
199.98,200.09,198.96,199.10
199.10,199.12,198.25,198.31
198.31,198.36,195.50,195.72
195.72,223.05,195.58,223.04
223.04,238.49,222.89,238.41
238.41,259.75,238.38,259.73
259.73,326.65,259.52,326.54
326.54,335.23,326.54,335.15
335.15,335.31,321.80,321.81
321.81,368.85,321.66,368.62
368.62,370.72,368.55,370.66
370.66,425.00,370.54,425.00
425.00,439.88,424.98,439.72
439.72,439.87,362.08,362.23
362.23,362.27,328.63,328.76
328.76,348.63,328.65,348.55
348.55,348.68,328.14,328.18
328.18,329.39,328.09,329.34
329.34,329.45,295.51,295.55
295.55,295.73,237.24,237.38
237.38,237.58,226.82,226.85
226.85,226.97,220.13,220.14
220.14,239.15,220.01,239.11
239.11,239.17,224.69,224.69
224.69,231.08,224.68,230.98
230.98,233.55,230.79,233.47
233.47,261.61,233.27,261.48
261.48,261.69,256.56,256.64
256.64,256.88,224.74,224.85
