120.86,120.89,114.80,114.91
114.91,115.02,109.95,110.05
110.05,110.22,101.49,101.52
101.52,101.59,100.31,100.34
100.34,100.53,100.14,100.39
100.39,102.24,100.35,102.01
102.01,105.69,101.91,105.67
105.67,106.19,105.65,106.10
106.10,109.57,105.93,109.54
109.54,110.45,109.45,110.33
110.33,110.52,105.63,105.70
105.70,105.91,104.17,104.21
104.21,105.15,103.97,105.11
105.11,110.53,105.00,110.43
110.43,110.62,108.77,108.85
108.85,109.88,108.79,109.70
109.70,109.89,106.37,106.49
106.49,106.96,106.30,106.91
106.91,109.39,106.91,109.31
109.31,113.68,109.24,113.62
113.62,117.06,113.38,117.00
117.00,117.17,108.46,108.52
108.52,109.73,108.50,109.64
109.64,110.98,109.41,110.90
110.90,111.11,102.53,102.75
102.75,102.90,96.91,96.96
96.96,98.14,96.89,98.05
98.05,98.09,94.91,95.11
95.11,95.16,94.36,94.48
94.48,94.63,94.47,94.61
94.61,94.61,94.17,94.21
94.21,94.47,94.11,94.38
94.38,97.27,94.15,97.14
97.14,100.76,96.97,100.55
100.55,100.71,98.57,98.59
98.59,98.69,92.73,92.76
92.76,101.43,92.70,101.25
101.25,101.44,100.08,100.31
100.31,100.95,100.11,100.90
100.90,106.66,100.73,106.53
106.53,116.84,106.34,116.67
116.67,121.81,116.43,121.79
121.79,127.42,121.64,127.23
127.23,127.46,123.14,123.22
123.22,123.34,119.40,119.40
119.40,119.62,113.22,113.23
113.23,113.39,109.59,109.59
109.59,112.40,109.50,112.16
112.16,112.20,97.70,97.83
97.83,98.06,95.79,95.99
95.99,97.75,95.96,97.51
97.51,97.72,96.34,96.48
96.48,96.69,95.36,95.47
95.47,102.52,95.29,102.49
102.49,107.15,102.38,106.96
106.96,107.12,106.68,106.69
106.69,109.78,106.62,109.70
109.70,109.94,109.06,109.30
109.30,112.18,109.16,111.97
111.97,119.97,111.78,119.86
119.86,127.06,119.65,126.99
126.99,127.19,126.41,126.44
126.44,130.62,126.31,130.48
130.48,140.87,130.46,140.86
140.86,144.00,140.69,143.95
143.95,148.78,143.92,148.65
148.65,156.20,148.55,156.13
156.13,165.00,156.02,164.81
164.81,184.93,164.78,184.86
184.86,190.62,184.61,190.37
190.37,204.08,190.19,204.02
204.02,204.22,197.40,197.55
197.55,198.00,197.44,197.80
197.80,197.90,185.25,185.50
185.50,185.71,145.24,145.39
145.39,145.48,127.69,127.85
127.85,127.98,117.52,117.74
117.74,117.94,117.52,117.69
117.69,118.40,117.53,118.36
118.36,121.83,118.33,121.67
121.67,127.82,121.53,127.60
127.60,127.66,124.30,124.40
124.40,124.55,118.75,118.77
118.77,118.98,111.92,112.05
112.05,112.23,105.89,106.06
106.06,113.08,105.85,112.92
112.92,113.09,112.09,112.24
112.24,120.43,112.05,120.36
120.36,120.46,117.02,117.22
117.22,117.24,113.33,113.45
113.45,114.85,113.35,114.71
114.71,114.94,113.14,113.38
113.38,114.34,113.37,114.21
114.21,114.37,106.98,107.12
107.12,107.13,105.89,106.10
106.10,106.31,104.12,104.23
104.23,104.24,100.29,100.51
100.51,100.51,87.76,87.86
87.86,88.03,86.11,86.31
86.31,95.62,86.22,95.53
95.53,98.34,95.53,98.12
98.12,98.33,95.68,95.76
95.76,97.59,95.55,97.44
97.44,97.65,94.05,94.19
94.19,96.41,94.13,96.18
96.18,96.24,94.07,94.13
94.13,94.22,92.24,92.49
92.49,93.77,92.27,93.65
93.65,93.84,83.77,83.99
83.99,85.88,83.98,85.65
85.65,86.54,85.45,86.47
86.47,86.48,85.74,85.80
85.80,85.98,85.19,85.43
85.43,87.32,85.23,87.18
87.18,93.40,87.10,93.29
93.29,95.33,93.20,95.15
95.15,95.22,95.05,95.05
95.05,95.36,94.95,95.20
95.20,96.35,95.09,96.35
96.35,96.58,84.29,84.33
84.33,84.48,75.06,75.27
75.27,75.68,75.12,75.58
75.58,80.65,75.45,80.43
80.43,85.16,80.19,85.03
85.03,89.31,84.90,89.17
89.17,97.62,88.98,97.56
97.56,97.66,94.97,95.15
95.15,95.30,91.95,91.97
91.97,92.07,90.22,90.25
90.25,90.41,87.78,87.99
87.99,88.07,83.85,84.09
84.09,84.18,83.15,83.31
83.31,91.74,83.18,91.73
91.73,93.20,91.58,93.14
93.14,93.27,89.95,90.08
90.08,90.24,86.52,86.56
86.56,89.75,86.51,89.54
89.54,92.10,89.43,91.88
91.88,92.02,91.80,91.98
91.98,92.19,90.63,90.82
90.82,91.03,89.48,89.61
89.61,89.64,87.08,87.13
87.13,90.47,86.89,90.27
90.27,94.34,90.18,94.09
94.09,98.75,94.04,98.69
98.69,109.16,98.60,108.93
108.93,114.32,108.71,114.14
114.14,114.21,109.68,109.70
109.70,109.79,108.76,108.93
108.93,108.95,106.72,106.96
106.96,106.97,105.98,106.14
106.14,106.30,105.75,105.85
105.85,105.90,105.49,105.60
105.60,105.72,105.22,105.46
105.46,107.60,105.44,107.49
107.49,107.65,107.20,107.33
107.33,107.44,96.78,96.81
96.81,100.72,96.65,100.66
100.66,104.10,100.53,104.08
104.08,105.62,104.05,105.39
105.39,108.51,105.32,108.48
108.48,111.33,108.38,111.16
111.16,115.76,111.10,115.52
115.52,123.65,115.40,123.54
123.54,127.94,123.36,127.85
127.85,133.65,127.64,133.50
133.50,133.63,128.00,128.22
128.22,128.46,123.10,123.32
123.32,123.39,104.78,104.85
104.85,104.89,103.84,104.05
104.05,104.22,97.67,97.87
97.87,97.88,93.57,93.79
93.79,94.04,93.61,93.75
93.75,95.60,93.52,95.39
95.39,96.32,95.32,96.25
96.25,96.40,93.98,94.14
94.14,99.92,93.94,99.88
99.88,100.10,96.04,96.28
96.28,96.45,95.35,95.42
95.42,97.20,95.24,97.10
97.10,107.53,96.85,107.52
107.52,107.69,101.58,101.67
101.67,101.80,96.34,96.35
96.35,101.99,96.19,101.94
101.94,101.98,95.35,95.37
95.37,102.22,95.22,102.14
102.14,102.73,101.92,102.65
102.65,107.23,102.47,107.13
107.13,107.25,105.09,105.25
105.25,107.75,105.04,107.72
107.72,110.84,107.55,110.65
110.65,110.78,109.27,109.40
109.40,114.18,109.17,113.99
113.99,116.63,113.98,116.59
116.59,121.83,116.42,121.75
121.75,142.21,121.69,142.17
142.17,164.54,141.97,164.54
164.54,164.66,160.15,160.38
160.38,164.92,160.23,164.77
164.77,177.41,164.69,177.35
177.35,177.51,170.28,170.51
170.51,170.51,152.50,152.75
152.75,160.36,152.54,160.23
160.23,165.26,160.11,165.25
165.25,165.48,146.78,146.84
146.84,151.30,146.68,151.17
151.17,159.59,151.10,159.44
159.44,164.20,159.36,164.16
164.16,171.33,164.00,171.25
171.25,180.27,171.03,180.25
180.25,206.77,180.14,206.66
206.66,220.17,206.44,220.07
220.07,234.47,220.03,234.36
234.36,246.62,234.13,246.44
246.44,246.45,243.38,243.46
243.46,287.17,243.44,287.11
287.11,287.16,265.27,265.34
265.34,265.34,234.92,235.03
235.03,235.07,233.64,233.85
233.85,233.91,183.02,183.06
183.06,183.06,163.71,163.77
163.77,163.87,158.26,158.26
158.26,172.90,158.18,172.83
172.83,172.92,163.37,163.38
163.38,164.68,163.30,164.56
164.56,168.69,164.38,168.50
168.50,179.97,168.41,179.91
179.91,179.95,179.38,179.52
179.52,179.57,151.33,151.57
151.57,152.18,151.47,151.96
151.96,152.08,150.14,150.39
150.39,167.36,150.32,167.31
167.31,171.77,167.18,171.64
171.64,171.75,164.37,164.56
164.56,167.32,164.42,167.31
167.31,167.41,161.61,161.80
161.80,161.86,158.97,159.05
159.05,159.08,157.07,157.08
157.08,163.59,156.93,163.38
163.38,163.41,152.55,152.75
152.75,163.85,152.54,163.76
163.76,175.68,163.56,175.58
175.58,205.93,175.47,205.89
205.89,236.00,205.70,235.81
235.81,238.27,235.60,238.18
238.18,250.40,238.01,250.38
250.38,265.10,250.34,264.95
264.95,293.05,264.82,292.90
292.90,292.98,290.45,290.54
290.54,319.46,290.37,319.27
319.27,319.43,307.80,307.86
307.86,310.84,307.72,310.61
310.61,310.81,300.59,300.77
300.77,310.29,300.77,310.22
310.22,310.25,295.08,295.26
295.26,295.29,274.70,274.79
274.79,274.94,274.26,274.39
274.39,274.55,258.41,258.65
258.65,273.02,258.59,272.84
272.84,279.48,272.60,279.46
279.46,280.88,279.21,280.69
280.69,280.92,273.79,274.00
274.00,274.03,269.17,269.28
269.28,269.46,267.16,267.31
267.31,333.06,267.17,333.05
333.05,333.29,331.98,331.99
331.99,332.14,320.70,320.85
320.85,321.49,320.69,321.24
321.24,321.64,321.16,321.64
321.64,321.76,308.48,308.65
308.65,308.79,303.13,303.13
303.13,303.14,302.58,302.74
302.74,309.22,302.49,309.04
309.04,309.10,279.76,279.91
279.91,295.76,279.71,295.54
295.54,298.52,295.34,298.41
298.41,298.57,279.32,279.51
279.51,279.54,238.51,238.74
238.74,238.77,207.26,207.41
207.41,207.53,201.48,201.73
201.73,201.86,198.99,199.13
199.13,199.33,197.37,197.39
197.39,198.09,197.33,198.06
198.06,209.41,197.88,209.32
209.32,222.39,209.11,222.33
222.33,222.48,222.24,222.36
222.36,222.43,217.20,217.30
217.30,217.34,202.21,202.39
202.39,202.40,182.52,182.73
182.73,182.93,176.22,176.42
176.42,176.61,163.02,163.06
163.06,163.16,162.89,163.12
163.12,178.93,163.07,178.74
178.74,178.79,178.55,178.73
178.73,178.91,174.69,174.71
174.71,174.90,173.57,173.70
173.70,174.31,173.67,174.23
174.23,174.38,171.82,172.05
172.05,172.07,166.20,166.29
166.29,166.79,166.26,166.72
166.72,179.81,166.62,179.60
179.60,179.62,162.36,162.59
162.59,165.69,162.41,165.62
165.62,171.59,165.58,171.39
171.39,171.62,166.06,166.16
166.16,166.22,163.86,163.95
163.95,163.98,160.91,161.03
161.03,161.25,159.50,159.68
159.68,159.86,158.99,159.14
159.14,164.44,159.07,164.41
164.41,169.01,164.33,168.96
168.96,180.12,168.74,179.87
179.87,180.03,161.51,161.76
161.76,161.77,150.02,150.15
150.15,150.20,148.31,148.43
148.43,152.42,148.29,152.26
152.26,152.38,151.58,151.80
151.80,152.63,151.58,152.45
152.45,160.18,152.37,159.99
159.99,163.08,159.96,162.86
162.86,162.99,158.77,158.96
158.96,159.17,156.28,156.44
156.44,158.63,156.41,158.59
158.59,158.67,157.82,157.93
157.93,157.96,157.46,157.51
157.51,157.75,148.38,148.50
148.50,148.60,147.26,147.29
147.29,148.73,147.22,148.62
148.62,148.95,148.50,148.70
148.70,149.00,148.70,148.98
148.98,156.08,148.87,155.84
155.84,163.36,155.62,163.36
163.36,172.02,163.31,172.00
172.00,175.64,171.80,175.60
175.60,179.13,175.38,179.09
179.09,179.31,165.00,165.07
165.07,165.25,156.44,156.46
156.46,162.41,156.23,162.37
162.37,162.41,154.80,154.80
154.80,160.36,154.76,160.26
